2025-11-19 14:42:28 - INFO     - mt5_connector - Broker: MetaQuotes Ltd., Platform: Qubitron Labs
2025-11-19 14:42:28 - INFO     - trading_engine - TradingEngine initialized.
2025-11-19 14:42:28 - INFO     - __main__ - Attempting to load strategies for EURUSD15...
2025-11-19 14:42:28 - INFO     - strategy_loader - Loading master strategies for EURUSD15...
2025-11-19 14:42:29 - ERROR    - strategy_loader - An unexpected error occurred while loading strategies for EURUSD15: name 'combinations_df' is not defined
Traceback (most recent call last):
  File "C:\Users\qubit\Desktop\workshop\trading_strategy_finder\mt5_validator\strategy_loader.py", line 86, in load_master_strategies
    combinations_df[blueprint_cols],
NameError: name 'combinations_df' is not defined
2025-11-19 14:42:29 - WARNING  - __main__ - No master strategies found for EURUSD15. It will not be traded.
2025-11-19 14:42:29 - ERROR    - __main__ - No strategies were loaded for any tracked symbols. Aborting startup.
2025-11-19 14:42:29 - INFO     - mt5_connector - Disconnected from MetaTrader 5. Connection was active for 0.90 seconds.
2025-11-19 14:42:29 - INFO     - __main__ - --- Validator Shutting Down ---
2025-11-19 14:42:29 - INFO     - mt5_connector - No active connection to disconnect.
2025-11-19 14:42:29 - INFO     - __main__ - --- Shutdown Complete. ---
2025-11-19 14:46:19 - INFO     - __main__ - Initializing MT5 Live Strategy Validator...
2025-11-19 14:46:19 - INFO     - strategy_loader - StrategyLoader initialized. Reading data from: C:\Users\qubit\Desktop\workshop\trading_strategy_finder\diamond_data.
2025-11-19 14:46:19 - INFO     - data_engine - DataEngine initialized for symbols: ['EURUSD'] on timeframe 15 with a cache size of 500 bars.
2025-11-19 14:46:19 - INFO     - feature_engine - FeatureEngine initialized. Using indicator parameters from research config.
2025-11-19 14:46:19 - INFO     - __main__ - --- Validator Starting Up ---
2025-11-19 14:46:19 - INFO     - mt5_connector - Attempting to initialize MetaTrader 5 terminal...
2025-11-19 14:46:19 - INFO     - mt5_connector - MT5 terminal initialized successfully.
2025-11-19 14:46:19 - INFO     - mt5_connector - Successfully connected to account 99066452 on MetaQuotes-Demo.
2025-11-19 14:46:19 - INFO     - mt5_connector - Broker: MetaQuotes Ltd., Platform: Qubitron Labs
2025-11-19 14:46:19 - INFO     - trading_engine - TradingEngine initialized.
2025-11-19 14:46:19 - INFO     - __main__ - Attempting to load strategies for EURUSD15...
2025-11-19 14:46:19 - INFO     - strategy_loader - Loading master strategies for EURUSD15...
2025-11-19 14:46:19 - ERROR    - strategy_loader - An unexpected error occurred while loading strategies for EURUSD15: name 'combinations_df' is not defined
Traceback (most recent call last):
  File "C:\Users\qubit\Desktop\workshop\trading_strategy_finder\mt5_validator\strategy_loader.py", line 86, in load_master_strategies
    combinations_df[blueprint_cols],
NameError: name 'combinations_df' is not defined
2025-11-19 14:46:19 - WARNING  - __main__ - No master strategies found for EURUSD15. It will not be traded.
2025-11-19 14:46:19 - ERROR    - __main__ - No strategies were loaded for any tracked symbols. Aborting startup.
2025-11-19 14:46:19 - INFO     - mt5_connector - Disconnected from MetaTrader 5. Connection was active for 0.05 seconds.
2025-11-19 14:46:19 - INFO     - __main__ - --- Validator Shutting Down ---
2025-11-19 14:46:19 - INFO     - mt5_connector - No active connection to disconnect.
2025-11-19 14:46:19 - INFO     - __main__ - --- Shutdown Complete. ---
2025-11-19 14:51:14 - INFO     - __main__ - Initializing MT5 Live Strategy Validator...
2025-11-19 14:51:14 - INFO     - strategy_loader - StrategyLoader initialized. Reading data from: C:\Users\qubit\Desktop\workshop\trading_strategy_finder\diamond_data.
2025-11-19 14:51:14 - INFO     - data_engine - DataEngine initialized for symbols: ['EURUSD'] on timeframe 15 with a cache size of 500 bars.
2025-11-19 14:51:14 - INFO     - feature_engine - FeatureEngine initialized. Using indicator parameters from research config.
2025-11-19 14:51:14 - INFO     - __main__ - --- Validator Starting Up ---
2025-11-19 14:51:14 - INFO     - mt5_connector - Attempting to initialize MetaTrader 5 terminal...
2025-11-19 14:51:14 - INFO     - mt5_connector - MT5 terminal initialized successfully.
2025-11-19 14:51:14 - INFO     - mt5_connector - Successfully connected to account 99066452 on MetaQuotes-Demo.
2025-11-19 14:51:14 - INFO     - mt5_connector - Broker: MetaQuotes Ltd., Platform: Qubitron Labs
2025-11-19 14:51:14 - INFO     - trading_engine - TradingEngine initialized.
2025-11-19 14:51:14 - INFO     - __main__ - Attempting to load strategies for EURUSD15...
2025-11-19 14:51:14 - INFO     - strategy_loader - Loading master strategies for EURUSD15...
2025-11-19 14:51:15 - INFO     - strategy_loader - Successfully loaded 345 master strategies.
2025-11-19 14:51:15 - INFO     - __main__ - Loaded 345 strategies for EURUSD.
2025-11-19 14:51:15 - INFO     - data_engine - Prefilling historical data cache for all symbols...
2025-11-19 14:51:15 - INFO     - data_engine - Successfully cached 500 bars for EURUSD.
2025-11-19 14:51:15 - INFO     - data_engine - Historical data cache has been successfully prefilled.
2025-11-19 14:51:15 - INFO     - __main__ - --- Validator Startup Complete. Entering Main Loop. ---
2025-11-19 14:51:20 - ERROR    - __main__ - Error evaluating rule for strategy 5745447e863e4dd1: name 'avg_range_last_20' is not defined
